Year,Rank,Id,Name,Position,Team,Receptions,Targets,Yards,YPC,Touchdowns,YPG,Fumbles
2003,325,750,J.J. Stokes,WR,NE/JAX,2,0,38,19.0,0,19.0,0
2003,325,3663,Najeh Davenport,RB,GB,6,0,38,6.3,0,2.5,0
2003,325,5477,Edell Shepherd,WR,TB,4,0,38,9.5,0,19.0,0
2003,329,4502,Taylor Jacobs,WR,WSH,3,0,37,12.3,1,4.6,0
2003,329,4664,Brock Forsey,RB,CHI,3,0,37,12.3,0,3.4,0
2003,331,2201,Chris Cole,WR,DEN,3,0,36,12.0,0,3.3,0
2003,331,2586,Anthony Thomas,RB,CHI,9,0,36,4.0,0,2.8,0
2003,331,4367,Damien Anderson,RB,ARI,6,0,36,6.0,0,2.3,0
2003,334,934,Jason Dunn,TE,KC,5,0,35,7.0,3,2.2,0
2003,334,4534,Mike Seidman,TE,CAR,5,0,35,7.0,0,2.9,0
2003,334,4585,Sam Aiken,WR,BUF,3,0,35,11.7,0,7.0,0
2003,334,4657,Willie Ponder,WR,NYG,7,0,35,5.0,0,8.8,0
2003,338,2630,Heath Evans,FB,SEA,2,0,34,17.0,0,2.4,0
2003,338,3768,Jeb Putzier,TE,DEN,4,0,34,8.5,0,8.5,0
2003,340,457,Adrian Murrell,RB,DAL,4,0,32,8.0,0,10.7,0
2003,340,3582,Maurice Morris,RB,SEA,4,0,32,8.0,1,2.0,0
2003,342,3734,Ronald Curry,WR,OAK,5,0,31,6.2,0,1.9,0
2003,343,1323,Patrick Hape,TE,DEN,3,0,30,10.0,0,1.9,0
2003,343,3646,Chris Luzar,TE,JAX,3,0,30,10.0,0,2.7,0
2003,343,4308,Charles Stackhouse,RB,MIN,6,0,30,5.0,0,2.1,0
2003,343,4868,Avon Cobourne,RB,DET,4,0,30,7.5,0,4.3,0
2003,347,920,Byron Chamberlain,TE,MIN/WSH,4,0,29,7.3,0,7.3,0
2003,347,2875,Kevin Swayne,WR,NYJ,2,0,29,14.5,1,1.9,0
2003,347,4291,Frisman Jackson,WR,CLE,2,0,29,14.5,0,5.8,0
2003,347,4689,Talman Gardner,WR,NO,3,0,29,9.7,0,2.9,0
2003,347,5127,Chad Mustard,TE,CLE,4,0,29,7.3,0,2.9,0
2003,352,2227,Terrelle Smith,FB,NO,6,0,28,4.7,0,1.9,0
2003,353,958,Reggie Barlow,WR,TB,3,0,27,9.0,1,2.5,1
2003,353,1720,Karl Hankton,WR,CAR,2,0,27,13.5,0,1.9,0
2003,355,1039,Hunter Goodwin,TE,MIN,4,0,26,6.5,0,1.6,0
2003,356,4721,Tony Hollings,RB,HOU,2,0,25,12.5,0,1.8,1
2003,357,1462,John Avery,RB,MIN,2,0,24,12.0,1,4.0,0
2003,358,1155,Chris Hetherington,FB,OAK,2,0,23,11.5,0,1.6,0
2003,358,2739,Kevin Kasper,WR,ARI,1,0,23,23.0,0,3.3,0
2003,358,2888,Joe Dean Davenport,TE,IND,3,0,23,7.7,0,1.4,0
2003,361,2370,Patrick Pass,FB,NE,4,0,21,5.3,0,1.6,0
2003,361,2580,Drew Brees,QB,SD,1,0,21,21.0,1,1.9,0
2003,361,4267,John Simon,RB,WSH,3,0,21,7.0,0,5.3,0
2003,364,2690,Billy Baber,TE,KC,1,0,20,20.0,0,1.3,0
2003,365,3635,Omar Easy,RB,KC,3,0,19,6.3,0,1.3,0
2003,366,2225,John St. Clair,OT,STL,1,0,18,18.0,0,1.1,0
2003,366,4713,Kevin Walter,WR,CIN,3,0,18,6.0,0,1.6,0
2003,368,3627,Jonathan Wells,RB,HOU,2,0,17,8.5,0,1.3,0
2003,368,3779,Lee Mays,WR,PIT,2,0,17,8.5,0,1.1,0
2003,368,4625,Doug Gabriel,WR,OAK,1,0,17,17.0,0,1.4,0
2003,368,5396,Kevin Ware,TE,WSH,3,0,17,5.7,0,1.5,0
2003,372,4302,Darnell Dinkins,TE,NYG,2,0,16,8.0,0,2.3,0
2003,373,1435,Kevin Dyson,WR,CAR,2,0,15,7.5,0,15.0,0
2003,373,4679,Keenan Howry,WR,MIN,2,0,15,7.5,0,0.9,0
2003,373,4972,Will Heller,TE,TB,2,0,15,7.5,1,0.0,0
2003,376,2633,Travis Minor,RB,MIA,4,0,13,3.3,0,0.8,0
2003,376,4532,Kevin Curtis,WR,STL,4,0,13,3.3,0,3.3,0
2003,376,5099,Sultan McCullough,RB,WSH,3,0,13,4.3,0,13.0,0
2003,379,746,Mark Bruener,TE,PIT,2,0,12,6.0,1,0.9,0
2003,379,822,Fred McCrary,RB,NE,2,0,12,6.0,0,2.0,0
2003,379,1888,Nicolas Luchey,RB,GB,1,0,12,12.0,0,1.1,0
2003,379,3651,Ron Johnson,WR,BAL,1,0,12,12.0,0,2.0,0
2003,383,737,Ki-Jana Carter,RB,NO,1,0,11,11.0,0,1.4,0
2003,383,3499,Rod Smart,RB,CAR,3,0,11,3.7,0,0.7,0
2003,385,1546,Scott McGarrahan,DB,TEN,1,0,10,10.0,0,0.6,0
2003,385,3615,Cliff Russell,WR,WSH,2,0,10,5.0,0,3.3,0
2003,385,4616,Adrian Madise,WR,DEN,2,0,10,5.0,0,0.9,0
2003,385,5359,Terrence Edwards,WR,ATL,1,0,10,10.0,0,1.7,0
2003,389,2241,Aaron Shea,TE,CLE,2,0,9,4.5,0,2.3,0
2003,389,3657,Jamar Martin,RB,DAL,2,0,9,4.5,0,0.6,0
2003,389,3740,Josh Scobey,RB,ARI,1,0,9,9.0,0,0.6,0
2003,392,456,Jeff Robinson,LS,DAL,2,0,8,4.0,2,0.5,0
2003,392,1807,Mike Cloud,RB,NE,1,0,8,8.0,0,1.6,0
2003,392,2219,Doug Chapman,RB,MIN,1,0,8,8.0,0,2.0,0
2003,392,3531,Joey Harrington,QB,DET,1,0,8,8.0,0,0.5,0
2003,396,2499,Larry Foster,WR,ARI,1,0,7,7.0,0,7.0,0
2003,396,4305,Delvin Joyce,RB,NYG,3,0,7,2.3,0,0.4,0
2003,396,4434,Derrick Lewis,WR,NO,1,0,7,7.0,0,2.3,0
2003,399,1032,Marcus Coleman,DB,HOU,1,0,6,6.0,0,0.4,0
2003,399,2026,Jeff Garcia,QB,SF,1,0,6,6.0,0,0.5,0
2003,401,2207,J.R. Redmond,RB,OAK,1,0,6,6.0,0,6.0,0
2003,401,2243,Cooper Carlisle,OG,DEN,1,0,6,6.0,1,0.4,0
2003,401,4326,Darian Barnes,RB,TB,1,0,6,6.0,0,0.4,0
2003,401,4692,Spencer Nead,TE,STL,1,0,6,6.0,0,0.6,0
2003,405,2824,James Fenderson,RB,NO,1,0,5,5.0,0,0.6,0
2003,405,3776,Adrian Peterson,RB,CHI,1,0,5,5.0,0,0.8,0
2003,405,5076,Reno Mahe,RB,PHI,1,0,5,5.0,0,2.5,0
